cuid,created_at,provider,model,temperature,input_tokens,output_tokens,prompt_uid,"C1. Public funds should pay for biobanks, instead of private companies.  ",C2. The community that donates samples for research should receive improved medical services.  ,C3. All participants should be paid for donating their samples to a biobank. ,C4. Genetic information is different from health information. ,C5. The confidentiality of personal medical information is critical in any circumstance where research is being conducted.,C6. High-priced genetic research is diverting funds that could be used to promote public health.,C7. Race is a useful topic for genetic studies.,C8. Sampling some people in an ethnocultural community is acceptable only if the whole ethnocultural community has agreed to participate.,"C9. To me, religious communities need to be consulted about genetic and biobank research. ",C10. Genetic studies of disability will lead to the discrimination of people living with the same conditions.,C11. Genetic studies of race on enthocultural communities will lead to the discrimination of those same enthocultural communities. ,C12. The priority for healthcare should be to reduce inequalities and the burden of disease.,C13. Biobanks are useful even if they only produce more scientific knowledge and not medical advancements.,C14. It is always permissible to do research on my personally identifiable sample without my prior permission.  ,C15. There is no point in consulting the public about ethical issues in science and technology.,C16. Genetic research will improve our lives.,C17. Deciding how to regulate biobanks should be left to the government. ,C18. There is no risk to the participants who donate to biobanks.,C19. Policy makers should consider the possibility that Canada should not pursue biobanking.,C20. My personal sample should never be anonymized since I should be informed of important research results.  ,C21. Researchers should be allowed to use samples for research but they should not own them.  ,C22. Participants should be contacted every time researchers want to use their samples for research.,C23. Aboriginal communities require special consideration concerning healthcare and research.,C24. Educating people about health issues (e.g. diet and lifestyle changes) promises greater health effects than investing in biobanks.,"C25. If someone is a carrier of a genetic disease, they have a responsibility to participate in genetic research.",C26. Participants should always be able to withdraw their sample from research at anytime. ,C27. I should have property rights to my tissues before or after they leave my body.,C28. Participants who donate their samples for research should be given special access to the treatments and therapies that result from that research. ,C29. Permission from the indigenous community must be sought if samples are collected from indigenous peoples.,C30. Participants should be active in the set up and oversight of  biobanks. ,C31. Biobanks will only lead to expensive treatments and high profits. ,"C32. Scientists should have access to all unidentified, personal samples for research.",C33. Biobanks need independent review boards to determine who should have access to samples. ,C34. I trust researchers to control access to my personal samples.,C35. Everyone should donate samples to a biobank for the benefit of everyone. ,C36. I do not care if my donated sample is connected to my name and medical information.,C37. The fact that we cannot predict what biobanks will be used for bothers me. ,C38. Profits from biobanking should be returned to the donating community. 
4f99685e-3c5a-4b49-9109-d17ef4f92f2d,2025-09-17 14:09:56.373234+00:00,anthropic,claude-3-haiku-20240307,0,4081,264,fis,8,9,4,7,10,8,3,9,7,9,9,10,6,2,2,7,4,3,5,4,6,8,9,8,6,10,6,6,10,9,7,3,7,5,8,2,7,9
d033a8de-27c8-4558-8a88-913fa4abb298,2025-09-17 14:13:26.273953+00:00,anthropic,claude-3-haiku-20240307,0,4090,262,lan,8,9,2,5,11,6,2,8,7,2,3,9,5,1,2,6,5,1,4,3,6,7,9,9,4,10,4,2,10,3,6,3,8,3,4,2,7,8
4a8839c2-6234-4c15-a8ef-490ca87f6d93,2025-09-17 14:13:32.902330+00:00,anthropic,claude-3-haiku-20240307,0,4069,238,lan,9,9,3,7,11,7,3,10,8,10,10,10,7,1,2,6,7,5,7,3,7,9,10,8,4,11,6,5,11,10,6,3,11,5,4,2,8,9
38b574e6-e766-4b0f-992f-ab2adb01f114,2025-09-17 14:13:37.171442+00:00,anthropic,claude-3-haiku-20240307,0,4090,260,lan,8,10,6,7,10,2,3,9,7,9,9,10,5,1,2,6,5,2,6,4,7,10,10,8,4,10,6,2,10,9,7,2,9,4,5,2,8,3
289ea235-8e98-4374-ae84-2e3b645cc1cd,2025-09-17 14:13:41.448497+00:00,anthropic,claude-3-haiku-20240307,0,4090,257,lan,9,9,3,6,11,8,2,9,8,2,2,10,6,1,2,8,3,2,7,3,6,7,10,8,7,10,7,6,10,9,3,2,10,4,3,1,7,9
8290e827-3466-4ed2-bcd8-a7d1a32bb1b5,2025-09-17 14:13:45.839299+00:00,anthropic,claude-3-haiku-20240307,0,4090,260,lan,8,9,4,7,10,7,3,8,7,9,8,10,6,2,2,8,5,2,5,4,6,8,9,8,6,9,6,6,9,8,7,3,7,4,3,2,7,9
aaff0e9b-7e13-4b5e-8f1c-814a782e2502,2025-09-17 14:17:19.561857+00:00,anthropic,claude-3-haiku-20240307,0,4099,257,par,8,9,2,6,11,6,2,10,8,2,2,10,6,1,2,7,7,1,5,4,6,8,10,9,4,10,5,3,10,3,6,3,9,4,3,2,7,9
a283a3c5-b115-4d9c-938b-49c06c761fd5,2025-09-17 14:17:24.081798+00:00,anthropic,claude-3-haiku-20240307,0,4099,255,par,11,11,2,7,11,11,2,11,7,11,11,11,7,1,1,7,7,2,7,2,7,11,11,9,2,11,7,3,11,11,2,2,11,3,3,1,9,11
b29e0a2d-757a-4de2-8053-3a71549a6cd9,2025-09-17 14:17:28.218869+00:00,anthropic,claude-3-haiku-20240307,0,4099,257,par,11,11,6,7,11,10,1,11,8,11,11,11,6,1,1,6,6,1,6,6,6,11,11,10,6,11,6,1,11,11,8,1,11,6,6,1,8,11
4aac80a0-29ac-483d-ac96-add873be717e,2025-09-17 14:17:32.566245+00:00,anthropic,claude-3-haiku-20240307,0,4099,253,par,8,9,4,6,11,8,2,9,8,8,3,10,6,1,2,8,5,2,6,3,7,7,10,9,7,10,7,7,10,9,3,2,10,5,4,1,7,9
02fa5fe9-ffc0-4987-a878-2fda51a809af,2025-09-17 14:17:36.610964+00:00,anthropic,claude-3-haiku-20240307,0,4099,253,par,8,10,4,7,11,8,3,10,8,10,10,11,6,1,2,7,5,2,3,4,3,9,9,9,6,11,5,6,10,7,7,3,6,4,1,2,7,9
2ddbbc82-93bc-4372-a5fb-6400a98bf1db,2025-09-17 14:21:11.448983+00:00,anthropic,claude-3-haiku-20240307,0,4081,253,sub,9,10,2,6,11,3,2,9,8,2,2,10,6,1,2,7,5,1,4,3,6,8,10,10,4,11,5,4,11,7,3,2,9,3,4,1,6,9
8c6480f3-c585-4b9d-ab27-4b9ae422d3d0,2025-09-17 14:21:16.097482+00:00,anthropic,claude-3-haiku-20240307,0,4081,274,sub,11,11,2,6,11,11,2,11,8,11,11,11,6,1,1,6,6,2,11,2,6,11,11,11,2,11,11,2,11,11,11,2,11,2,2,1,11,11
0c55833d-31ed-4b38-b61e-f0d5d75d49c7,2025-09-17 14:21:20.231330+00:00,anthropic,claude-3-haiku-20240307,0,4060,234,sub,11,11,1,7,11,10,1,11,11,11,11,11,6,1,1,6,1,1,11,1,6,11,11,11,1,11,11,1,11,11,11,1,11,1,1,1,11,11
7776f412-62ca-42a1-8b62-ea04711ec81f,2025-09-17 14:21:24.546205+00:00,anthropic,claude-3-haiku-20240307,0,4081,255,sub,11,11,1,6,11,11,1,11,11,11,11,11,6,1,1,8,11,1,11,1,11,11,11,10,10,11,11,11,11,11,1,1,11,1,1,1,11,11
9bcc926a-c27f-4347-85fa-71250f32ba7d,2025-09-17 14:21:28.791516+00:00,anthropic,claude-3-haiku-20240307,0,4081,258,sub,11,11,6,7,11,10,2,11,11,10,10,11,6,1,2,7,3,2,10,2,9,11,11,11,7,11,10,7,11,11,10,2,10,5,11,2,10,11
6d9c6b21-bf6a-4a8f-a01b-e105c3bdf709,2025-09-17 14:25:13.933909+00:00,anthropic,claude-3-haiku-20240307,0,4096,258,vil,9,10,2,5,11,6,2,9,8,2,2,10,6,1,2,6,7,1,7,4,6,8,10,10,4,10,5,4,10,3,6,3,9,3,3,2,7,9
9359fb6d-829c-4f90-9978-dc6c086fa8f2,2025-09-17 14:25:18.051978+00:00,anthropic,claude-3-haiku-20240307,0,4075,237,vil,9,10,4,7,11,7,3,10,8,10,10,10,7,2,2,7,7,5,7,7,8,9,10,9,6,11,7,6,10,10,4,3,10,5,6,3,8,10
45c63b44-b4bd-42d8-a695-6df8378206d8,2025-09-17 14:25:21.856412+00:00,anthropic,claude-3-haiku-20240307,0,4096,259,vil,9,10,6,7,10,3,4,10,8,8,9,10,6,2,3,7,6,3,7,7,7,10,10,9,6,10,6,3,10,9,7,2,10,5,6,2,8,5
f39b5c9e-5851-44d5-bc45-342e01045704,2025-09-17 14:25:26.164431+00:00,anthropic,claude-3-haiku-20240307,0,4096,260,vil,9,9,6,6,11,8,3,10,9,9,9,10,6,2,2,8,7,2,7,4,7,8,10,8,5,10,7,7,10,9,4,3,10,5,5,2,7,9
6e0fdf20-b877-437c-83b4-eb8aaafc2581,2025-09-17 14:25:30.363686+00:00,anthropic,claude-3-haiku-20240307,0,4096,259,vil,8,9,4,7,10,8,3,10,8,9,9,10,6,2,2,7,4,3,5,4,6,9,10,8,6,10,7,6,10,9,7,4,8,5,3,2,7,9
9e99eb01-de2d-4ebc-846a-0ee21e69e2a4,2025-09-17 14:29:03.551080+00:00,anthropic,claude-3-haiku-20240307,0,4090,258,csk,1,1,1,1,1,11,11,1,1,1,1,1,11,11,11,11,11,11,1,1,11,1,1,1,1,1,1,1,1,11,11,11,1,11,1,11,11,1
4ac5ed4e-0d88-47fe-b6a9-f25a3e2ddc43,2025-09-17 14:29:07.439957+00:00,anthropic,claude-3-haiku-20240307,0,4090,253,csk,1,1,1,11,1,11,11,1,1,1,1,1,11,11,11,11,11,11,1,11,11,1,1,11,1,1,11,1,1,1,11,11,1,11,1,11,1,1
6782c955-60bb-4548-9f1d-2445e1030fac,2025-09-17 14:29:11.479228+00:00,anthropic,claude-3-haiku-20240307,0,3841,120,csk,1,1,1,11,11,11,1,1,1,1,1,11,1,11,11,11,1,1,11,1,11,1,1,1,1,1,1,1,1,1,1,11,1,1,11,11,1,11
7fe5ccb4-c74a-4517-8cc5-dc89a1a85056,2025-09-17 14:29:14.621452+00:00,anthropic,claude-3-haiku-20240307,0,4090,256,csk,1,1,1,11,1,1,11,1,1,1,1,1,11,11,11,11,11,11,1,1,11,1,1,1,11,1,1,1,1,1,11,11,1,11,1,11,11,1
10480c5d-c8d3-4349-8890-266216cd061b,2025-09-17 14:29:19.060674+00:00,anthropic,claude-3-haiku-20240307,0,4090,253,csk,1,1,1,1,1,11,11,1,1,1,1,1,11,11,1,11,11,11,11,1,11,1,1,1,1,1,1,1,1,1,11,11,1,11,11,11,11,1
4fe0a0c7-0288-449d-8bae-4aa43d4d0f83,2025-09-17 15:37:50.701140+00:00,anthropic,claude-3-haiku-20240307,0,4045,237,fas,1,1,1,1,1,1,11,1,1,1,1,1,11,11,11,11,11,11,1,11,1,1,1,1,11,1,1,1,1,11,1,11,11,11,11,11,11,1
a6be2620-8bd2-4391-b905-08338e4c06be,2025-09-17 15:37:57.788472+00:00,anthropic,claude-3-haiku-20240307,0,4066,256,fas,1,1,1,1,1,1,11,1,1,1,1,1,11,11,11,11,11,11,1,1,1,1,1,1,11,1,1,1,1,1,1,11,1,11,11,1,1,11
7ce799f0-e767-4302-847f-fc1aa7da57e4,2025-09-17 15:38:02.807664+00:00,anthropic,claude-3-haiku-20240307,0,4066,256,fas,1,1,1,11,1,1,11,1,1,1,1,1,11,11,11,11,11,11,1,11,11,1,1,1,11,1,1,1,1,1,11,11,1,11,11,11,11,1
e23a9e7b-9173-48b5-a53e-53dfc97c26a8,2025-09-17 15:38:06.808715+00:00,anthropic,claude-3-haiku-20240307,0,4066,256,fas,1,1,1,11,1,1,11,1,1,1,11,1,11,11,11,11,11,11,1,1,1,1,1,1,11,1,11,1,1,1,1,11,1,11,11,11,11,1
